FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort
2581,138.971,41,101.2300034,101.2300034,8.166666667,2.5,1.897494091,2.811254804,1.897494091,2.811254804,shallow,shallow_>=100_mm/a,high,49396706059,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
2580,131.029,41,82.0199966,87,6.333333333,2.5,2.260536398,3.323754789,2.397789257,3.525563017,shallow,shallow_<100_mm/a,low,49396706059,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low
2579,128.382,41,71.6999969,62.2700005,1.736842105,2.5,3.342827896,4.828294401,2.903178574,4.193276259,shallow,shallow_<100_mm/a,low,49396724719,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2578,125.735,41,62.1500015,59,4.421052632,2.5,3.414362177,4.982158787,3.241309148,4.729643786,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2577,123.088,41,63.6399994,52,6.95,2.5,3.752403846,5.53125,3.066074825,4.51956321,shallow,shallow_<100_mm/a,low,49396146230,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
2576,120.441,41,70.2399979,67,6.952380952,2.5,2.912224591,4.292821606,2.777890852,4.094804331,shallow,shallow_<100_mm/a,low,49396706059,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
2575,117.794,41,32.7400017,35,5.55,2.5,5.675,8.317857143,6.06673762,8.892027638,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2574,115.147,41,43.6500015,45.5,3.9,2.5,4.456043956,6.489010989,4.644902475,6.764031841,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2573,112.5,41,65.1600037,56.2700005,3.869565217,2.5,3.604515464,5.24837541,3.112739034,4.532321519,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2572,109.853,41,60.8300018,57.3899994,4.736842105,2.5,3.496391302,5.108170375,3.298666592,4.819297815,shallow,shallow_<100_mm/a,low,49396724719,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2571,107.206,41,61.3499985,65.3300018,6.052631579,2.5,3.021099275,4.436987801,3.217089256,4.724831755,major,major_2-20_mm/a,low,49396127569,P-,orogen,orogen,orogen,orogen,orogen major,major low
2570,104.559,41,58.9000015,64.8399963,7.047619048,2.5,3.005566988,4.432155595,3.308674829,4.879133193,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2569,101.912,41,57.2599983,63.7299995,7.333333333,2.5,3.046707488,4.498143244,3.390965289,5.006403688,major,major_<2_mm/a,low,49396724719,P-,orogen,orogen,orogen,orogen,orogen major,major low
2568,99.265,41,59.2700005,59.6399994,6.85,2.5,3.275905466,4.826877983,3.296355633,4.857010251,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2567,96.618,41,58.7599983,57.7700005,5.1,2.5,3.457676965,5.058854033,3.399421473,4.973621655,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2566,93.971,41,60.3199997,56.0499992,8.227272727,2.5,3.424296537,5.074608782,3.181893553,4.715381625,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2565,91.324,41,59.7900009,56.2700005,10,2.5,3.33214854,4.976008486,3.135975869,4.683057297,shallow,shallow_<100_mm/a,low,49396146230,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2564,88.676,41,56.7999992,58.5800018,9.25,2.5,3.232758521,4.811795687,3.334066948,4.962588098,shallow,shallow_<100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2563,86.029,41,59.2000008,62.9399986,11.20833333,2.5,2.931032265,4.400685936,3.116202098,4.678702076,major,major_<2_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen major,major low
2562,83.382,41,61.6300011,64.4000015,11.45,2.5,2.855201797,4.291537167,2.983530695,4.48442309,major,major_<2_mm/a,low,49396724719,P-,orogen,orogen,orogen,orogen,orogen major,major low
2561,80.735,41,60.5400009,63.1300011,8.1,2.5,3.045303289,4.510533741,3.175586342,4.703501747,major,major_2-20_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen major,major low
2560,78.088,41,94,94,0.315789474,2.5,2.252239642,3.236282195,2.252239642,3.236282195,shallow,shallow_<100_mm/a,low,49396146230,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2559,75.441,41,58.4199982,54.4099998,-0.954545455,2.5,3.949391002,5.649446145,3.678301442,5.261663353,complex,complex_<20_mm/a,low,49396706059,R2,orogen,orogen,orogen,orogen,orogen complex,complex low
2558,72.794,41,57.8499985,60,6.894736842,2.5,3.254385965,4.796052632,3.375335574,4.97429845,major,major_2-20_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen major,major low
2557,70.147,41,72.6200027,67,8.55,2.5,2.85261194,4.233208955,2.631850632,3.905604371,complex,complex_20-100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2556,67.5,41,61.6599998,60.8199997,13.16666667,2.5,2.952701977,4.473583273,2.912477034,4.412639219,shallow,shallow_<100_mm/a,low,49396426144,D-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2555,64.853,41,66.2600021,75,13.45,2.5,2.385,3.618333333,2.699592429,4.09560808,shallow,shallow_<100_mm/a,low,49396706059,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2554,62.206,41,64.0100021,64.5,13.15,2.5,2.784883721,4.218992248,2.806202064,4.251288722,shallow,shallow_<100_mm/a,low,49396724719,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2553,59.559,41,67.7300034,67,12.75,2.5,2.695895522,4.076492537,2.666838785,4.032555534,shallow,shallow_<100_mm/a,low,49396407483,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2552,56.912,41,64,64,12.8,2.5,2.8203125,4.265625,2.8203125,4.265625,shallow,shallow_<100_mm/a,low,49396724719,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2551,54.265,41,66.6299973,71,12.94444444,2.5,2.537167449,3.839984351,2.703570407,4.091834008,shallow,shallow_<100_mm/a,low,49396706059,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2550,51.618,41,49.1500015,33,13.5,2.5,5.416666667,8.21969697,3.636825932,5.518819771,shallow,shallow_<100_mm/a,low,49396426144,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low
2549,48.971,41,56.8800011,52,11,2.5,3.557692308,5.336538462,3.252461259,4.878691889,complex,complex_20-100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2548,46.324,41,67.4100037,70,8.684210526,2.5,2.72556391,4.046992481,2.830284278,4.202484173,complex,complex_20-100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2547,43.676,41,65.4800034,60.5,4.65,2.5,3.320247934,4.849173554,3.067730445,4.480375455,complex,complex_20-100_mm/a,low,49396426144,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2546,41.029,41,47.6100006,44,6.8,2.5,4.443181818,6.545454545,4.106280141,6.049149262,complex,complex_20-100_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2545,38.382,41,37.3300018,39.5,8.846153846,2.5,4.819863681,7.161635833,5.100043027,7.57794272,complex,complex_20-100_mm/a,low,49396426144,Y2,Continental_shelf/slope,Intermediate_continental/oceanic_crust,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
2544,35.735,41,67.8799973,68,9.894736842,2.5,2.76122291,4.121517028,2.766104381,4.128803315,complex,complex_<20_mm/a,low,49396724719,R2,orogen,orogen,orogen,orogen,orogen complex,complex low
2543,33.088,41,80.4800034,63,8.55,2.5,3.033730159,4.501984127,2.374813518,3.524167346,complex,complex_<20_mm/a,low,49396706059,R2,orogen,orogen,orogen,orogen,orogen complex,complex low
2542,30.441,41,49.7900009,52.5,11.22222222,2.5,3.513227513,5.275132275,3.704447502,5.56225024,complex,complex_100-300_mm/a,high,49396426144,Y2,Continental_shelf/slope,Intermediate_continental/oceanic_crust,Extended_Crust,Extended_Crust high,Extended_Crust complex,complex high
2541,27.794,41,79.5999985,67,12.5,2.5,2.705223881,4.085820896,2.277010093,3.439070417,complex,complex_100-300_mm/a,high,49396706059,M-,orogen,orogen,Extended_Crust,Extended_Crust high,Extended_Crust complex,complex high
2540,25.147,41,80.0500031,79,11.44444444,2.5,2.327707454,3.49859353,2.297175288,3.452703038,complex,complex_20-100_mm/a,low,49396706059,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
2539,22.5,41,81.7200012,80,10.33333333,2.5,2.333333333,3.489583333,2.284222515,3.416136351,complex,complex_20-100_mm/a,low,49396426144,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
2538,19.853,41,45.0999985,29,11.23529412,2.5,6.359026369,9.548681542,4.08895279,6.139950641,complex,complex_=>300_mm/a,high,49396706059,M-,orogen,orogen,Extended_Crust,Extended_Crust high,Extended_Crust complex,complex high
2537,17.206,41,47.9799995,49.5,14.42857143,2.5,3.564213564,5.432900433,3.677127413,5.605014052,major,major_20-100_mm/a,low,49396724719,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low
2536,14.559,41,75.1800003,66.5,13.05,2.5,2.704887218,4.095864662,2.392591105,3.622971521,major,major_100-300_mm/a,high,49396407483,M-,orogen,orogen,Extended_Crust,Extended_Crust high,Extended_Crust major,major high
2535,11.912,41,99.3600006,108.5,14.75,2.5,1.618663594,2.471198157,1.767562389,2.698520515,complex,complex_100-300_mm/a,high,49396724719,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex high
2534,9.265,41,73.0899963,73.0899963,14.07142857,2.5,2.426069743,3.691632812,2.426069743,3.691632812,shallow,shallow_<100_mm/a,low,49396706059,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust shallow,shallow low
2533,3.971,41,98.9100037,98.9100037,14.75,2.5,1.775604018,2.710797593,1.775604018,2.710797593,complex,complex_20-100_mm/a,low,49396706059,B-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low
2532,1.324,41,84.0299988,76,13.69230769,2.5,2.345647773,3.562753036,2.121495101,3.222292451,complex,complex_<20_mm/a,low,49396426144,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
2531,-1.324,41,78.9800034,76,10.4,2.5,2.453947368,3.671052632,2.361357204,3.532539731,complex,complex_<20_mm/a,low,49396706059,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust complex,complex low
2530,-3.971,41,75.6900024,75,10.70833333,2.5,2.476388889,3.709722222,2.453813724,3.67590379,complex,complex_<20_mm/a,low,49396706059,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2529,-6.618,41,64.6299973,59,11.55,2.5,3.112288136,4.680084746,2.841172949,4.272396898,shallow,shallow_>=100_mm/a,high,49396426144,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow high
2528,-9.265,41,81.2099991,72,13.25,2.5,2.491319444,3.776041667,2.208779731,3.347802032,shallow,shallow_>=100_mm/a,high,49396724719,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
2527,-70.147,41,44.5099983,51.75,9.5,2.5,3.647342995,5.434782609,4.240620247,6.318805004,shallow,shallow_>=100_mm/a,high,49396575432,E-,Platform,Platform,Craton,Craton high,Craton shallow,shallow high
2526,-72.794,41,42,42,9.533333333,2.5,4.492063492,6.694444444,4.492063492,6.694444444,major,major_100-300_mm/a,high,49396706059,E-,Platform,Platform,Craton,Craton high,Craton major,major high
2525,-75.441,41,36.1699982,37.5,8.791666667,2.5,5.080555556,7.547222222,5.267371933,7.824740045,complex,complex_100-300_mm/a,high,49396556771,Q-,orogen,orogen,orogen,orogen,orogen complex,complex high
2524,-78.088,41,48.0999985,38.5,8.05,2.5,4.996753247,7.399350649,3.999480374,5.922557357,complex,complex_100-300_mm/a,high,49396575432,Q-,orogen,orogen,orogen,orogen,orogen complex,complex high
2523,-80.735,41,66.5,66.5,8.85,2.5,2.862781955,4.253759398,2.862781955,4.253759398,complex,complex_100-300_mm/a,high,49396706059,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high
2522,-83.382,41,56.7099991,53,8.9,2.5,3.589622642,5.33490566,3.354787569,4.98589322,complex,complex_100-300_mm/a,high,49396575432,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high
2521,-86.029,41,53.5299988,55.5,9.166666667,2.5,3.415915916,5.082582583,3.541627827,5.269630855,complex,complex_100-300_mm/a,high,49396556771,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high
2520,-88.676,41,58.7900009,58.5,9.2,2.5,3.239316239,4.820512821,3.223337253,4.796734065,complex,complex_100-300_mm/a,high,49396575432,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high
2519,-91.324,41,61.6699982,62,9.75,2.5,3.034274194,4.526209677,3.050510872,4.550429839,complex,complex_100-300_mm/a,high,49396706059,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton complex,complex high
2518,-93.971,41,48,48,9.25,2.5,3.9453125,5.872395833,3.9453125,5.872395833,shallow,shallow_<100_mm/a,low,49396575432,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low
2517,-96.618,41,51.8600006,50.5,9.35,2.5,3.745049505,5.576732673,3.646837598,5.430485861,complex,complex_20-100_mm/a,low,49396556771,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton complex,complex low
2516,-99.265,41,55.25,59.5,9.05,2.5,3.191176471,4.745798319,3.436651584,5.110859729,major,major_20-100_mm/a,low,49396724719,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low
2515,-101.912,41,62.6399994,58.5,9,2.5,3.247863248,4.829059829,3.033205648,4.509897872,major,major_2-20_mm/a,low,49396556771,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
2514,-104.559,41,67.8700027,59.75,6.75,2.5,3.274058577,4.822175732,2.882348493,4.2452481,major,major_2-20_mm/a,low,49396575432,P-,orogen,orogen,orogen,orogen,orogen major,major low
2513,-107.206,41,70.0400009,62,3.631578947,2.5,3.28098472,4.772920204,2.904355369,4.225029252,complex,complex_20-100_mm/a,low,49396556771,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2512,-109.853,41,60.4900017,62,3.842105263,2.5,3.272495756,4.764431239,3.354186331,4.883364664,complex,complex_<20_mm/a,low,49396724719,P-,orogen,orogen,orogen,orogen,orogen complex,complex low
2511,-112.5,41,86,89,7.791666667,2.5,2.168773408,3.208099251,2.244428295,3.32000969,major,major_20-100_mm/a,low,49396556771,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust major,major low
2510,-115.147,41,99.3099976,102,6.05,2.5,1.93504902,2.841911765,1.987463546,2.918890414,major,major_<2_mm/a,low,49396575432,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust major,major low
2509,-117.794,41,143.9799957,122.5,8.1,2.5,1.569387755,2.324489796,1.335254936,1.977705296,major,major_<2_mm/a,low,49396556771,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust major,major low
2508,-120.441,41,103.9199982,84,7.541666667,2.5,2.30530754,3.406498016,1.863412593,2.753520384,shallow,shallow_<100_mm/a,low,49396706059,M-,orogen,orogen,Extended_Crust,Extended_Crust low,Extended_Crust shallow,shallow low
2507,-123.088,41,41.8600006,41,9.85,2.5,4.582317073,6.838414634,4.488174804,6.697921548,shallow,shallow_>=100_mm/a,high,49396575432,Q-,orogen,orogen,orogen,orogen,orogen shallow,shallow high
2506,-128.382,41,395.5700073,395.5700073,11,2.5,0.467679542,0.701519314,0.467679542,0.701519314,shallow,shallow_>=100_mm/a,high,49396706059,A0,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
2505,142.714,39,32.8400002,31.75,8.8,2.5,6,8.913385827,5.800852583,8.617539533,shallow,shallow_>=100_mm/a,high,49411924405,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
2504,140.143,39,132.5200043,81.75,9.117647059,2.5,2.320561252,3.452059723,1.431526382,2.129534208,shallow,shallow_>=100_mm/a,high,49411328720,J-,Phanerozoic_and_arcs,Island_arc_or_forearc,arcs,arcs high,arcs,shallow high
2503,137.571,39,98.3199997,90,10.5,2.5,2.069444444,3.097222222,1.89432466,2.835130196,shallow,shallow_>=100_mm/a,high,49411905190,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
2502,129.857,39,99.5100021,99,10,2.5,1.893939394,2.828282828,1.884232701,2.8137875,shallow,shallow_>=100_mm/a,high,49411924405,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high
2501,127.286,39,56.5,56.5,7.647058824,2.5,3.422696512,5.059864654,3.422696512,5.059864654,shallow,shallow_>=100_mm/a,high,49411328720,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
2500,124.714,39,69.5800018,58.5999985,8.75,2.5,3.252986431,4.831484765,2.739652128,4.069057095,shallow,shallow_>=100_mm/a,high,49411924405,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton high,Craton shallow,shallow high
2499,122.143,39,45.4000015,45,9.333333333,2.5,4.203703704,6.259259259,4.166666529,6.204111396,shallow,shallow_<100_mm/a,low,49411328720,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
2498,119.571,39,64.9599991,72,9.857142857,2.5,2.609126984,3.893849206,2.891889554,4.315842776,major,major_20-100_mm/a,low,49411905190,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low
2497,117,39,68.3899994,61,11.65217391,2.5,3.006058446,4.522451889,2.681233613,4.033770546,major,major_20-100_mm/a,low,49411347936,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
2496,114.429,39,26,26,7.45,2.5,7.456730769,11.01442308,7.456730769,11.01442308,shallow,shallow_<100_mm/a,low,49411905190,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2495,111.857,39,49,49,5.65,2.5,4.048469388,5.93622449,4.048469388,5.93622449,shallow,shallow_<100_mm/a,low,49411924405,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2494,109.286,39,61.6100006,63.7799988,6.578947368,2.5,3.073888919,4.524186846,3.182155976,4.683535607,major,major_2-20_mm/a,low,49411328720,P-,orogen,orogen,orogen,orogen,orogen major,major low
2493,106.714,39,61.25,63.9099998,6.529411765,2.5,3.069573951,4.516921788,3.202881152,4.713085234,major,major_2-20_mm/a,low,49411924405,P-,orogen,orogen,orogen,orogen,orogen major,major low
2492,104.143,39,61.7000008,66.4300003,7,2.5,2.93542073,4.327863897,3.160453768,4.659643376,major,major_<2_mm/a,low,49411328720,P-,orogen,orogen,orogen,orogen,orogen major,major low
2491,101.571,39,59.0699997,61.7099991,4.894736842,2.5,3.245230284,4.744176992,3.390268477,4.956207201,shallow,shallow_<100_mm/a,low,49411905190,P-,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2490,99,39,60.7799988,55.4199982,-2.409090909,2.5,3.943030212,5.612102804,3.595306541,5.11718877,shallow,shallow_<100_mm/a,low,49411347936,R2,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2489,96.429,39,59.9000015,54.4199982,-4.3,2.5,4.102352212,5.80209501,3.727044982,5.271285344,major,major_<2_mm/a,low,49411905190,R2,orogen,orogen,orogen,orogen,orogen major,major low
2488,93.857,39,59.5200005,60.0699997,2.789473684,2.5,3.421446926,4.961317085,3.453063072,5.007162522,major,major_<2_mm/a,low,49411924405,R2,orogen,orogen,orogen,orogen,orogen major,major low
2487,91.286,39,60.75,59.4900017,4.3,2.5,3.391326176,4.946209306,3.320987654,4.843621399,shallow,shallow_<100_mm/a,low,49411328720,R2,orogen,orogen,orogen,orogen,orogen shallow,shallow low
2486,88.714,39,57.9799995,61.7200012,4.95,2.5,3.242465912,4.741169707,3.451621278,5.046999009,shallow,shallow_<100_mm/a,low,49411924405,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low
2485,86.143,39,66.3000031,66.6999969,10.15,2.5,2.805472394,4.192279055,2.822398058,4.217571447,major,major_<2_mm/a,low,49411328720,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton major,major low
2484,83.571,39,68.9400024,66.75,11.1,2.5,2.767790262,4.153558052,2.679866457,4.021612857,major,major_<2_mm/a,low,49411905190,P-,orogen,orogen,orogen,orogen,orogen major,major low
2483,81,39,63.7599983,66.3199997,11.29166667,2.5,2.778510768,4.173263489,2.890069609,4.34082247,major,major_<2_mm/a,low,49411347936,P-,orogen,orogen,orogen,orogen,orogen major,major low
2482,78.429,39,62.5800018,64.7900009,10.9,2.5,2.859237497,4.286926935,2.960210845,4.438318824,major,major_<2_mm/a,low,49411905190,P-,orogen,orogen,orogen,orogen,orogen major,major low
