no. of analyses,Year,Lat oN,N,"""N",Long oE,E,"""E",Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth_in_m,cells_per_g_or_mL,S.D. (cells/gram or cells/mL),Method,Method_Details,MethodCM,Portion_of_Biomass,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),TOC or SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),,conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Locality,Sample_Type,Sample_Type_Full,Rock_Type,rock color,Formation,Formation age,Citation,,rechargeFull,rechargeType,rechargeVolume,crustTypeFull,crustTypeCompleteInfo
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,30.65,29000,,SYBR Green I,,direct,total,-4.8,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,30.85,12000,,SYBR Green I,,direct,total,-4.8,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,31.05,100000,,SYBR Green I,,direct,total,-4.8,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,31.25,50000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,31.45,67000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,31.65,11000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,31.85,130000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,32.05,90000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,32.25,110000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,32.45,40000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,32.65,90000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,32.85,130000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,33.05,19000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,33.25,38000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,33.45,20000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,33.65,31000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,33.85,22000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,34.05,220000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,34.25,13000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,34.45,26000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,34.65,21000,,SYBR Green I,,direct,total,-4.7,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,34.85,25000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,35.05,90000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,35.25,15000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,35.45,58000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,35.65,17000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,35.85,30000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,36.05,48000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,36.25,19000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,36.45,40000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,36.65,10000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,36.85,15000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,37.05,150000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,37.25,32000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,37.45,70000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,37.65,90000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,37.85,11000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,38.05,11000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,38.25,19000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,38.45,8000,,SYBR Green I,,direct,total,-4.6,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,38.65,27000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,38.85,10000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,39.05,190000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,39.25,17000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,39.45,29000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,39.65,17000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,39.85,6000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,40.1,20000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,40.35,15000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,40.6,15000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,40.85,6500,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,41.1,7000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,41.35,9000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,41.6,7000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,41.85,22000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,42.1,6000,,SYBR Green I,,direct,total,-4.5,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,42.35,22000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,42.6,8000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,42.85,9000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,43.1,5000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,43.35,8000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,43.6,12000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,43.85,5500,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,44.1,9000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,44.35,7000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,44.6,5700,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,44.8,19000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,45,5700,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,45.2,11000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,45.4,8000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,45.6,11000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,45.8,9000,,SYBR Green I,,direct,total,-4.4,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,46,90000,,SYBR Green I,,direct,total,-4.3,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2008,33,34,37.8,91,10,35.3,33.5772,91.1765,,,46.2,5700,,SYBR Green I,,direct,total,-4.3,,,,,,,,,,,,,,,T,ice,core,ice,,Geladaindong ice core,Pleistocene,Yao et al. 2008,,shallow <100 mm/a,shallow,low,R2,orogen
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,5,627,145,1400333,8.50E+03,qPCR-bact ,8.40E+06,qPCR,bacteria,9,,,,,,,,,,,,,,,,water,water,granite,,CRG1.3 - Chalk River Laboratory,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,244,637167,9.62E+04,qPCR-bact ,3.82E+06,qPCR,bacteria,8.5,,,,,,,,,,,,,,,,water,water,granite,,CRG1.6,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,307,1092333,2.37E+04,qPCR-bact ,6.55E+06,qPCR,bacteria,8.6,,,,,,,,,,,,,,,,water,water,granite,,CRG1.8,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,532,1156000,2.01E+05,qPCR-bact ,6.94E+06,qPCR,bacteria,9.1,,,,,,,,,,,,,,,,water,water,granite,,CRG-1.14,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,72,166167,8.33E+03,qPCR-bact ,9.97E+05,qPCR,bacteria,23,,,,,,,,,,,,,,,,water,water,granite,,CRG2.2,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,126,169167,6.00E+03,qPCR-bact ,1.02E+06,qPCR,bacteria,17.4,,,,,,,,,,,,,,,,water,water,granite,,CRG2.4,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,604,2101833,1.53E+05,qPCR-bact ,1.26E+07,qPCR,bacteria,18.4,,,,,,,,,,,,,,,,water,water,granite,,CRG4A.9,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,96,38833,2.33E+03,qPCR-bact ,2.33E+05,qPCR,bacteria,9.3,,,,,,,,,,,,,,,,water,water,granite,,CR9.2,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,279,50667,4.83E+03,qPCR-bact ,3.04E+05,qPCR,bacteria,9.1,,,,,,,,,,,,,,,,water,water,granite,,CR9.5,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,672,71167,1.00E+04,qPCR-bact ,4.27E+05,qPCR,bacteria,8.5,,,,,,,,,,,,,,,,water,water,granite,,CR9.12,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,5,1220833,1.48E+06,qPCR-bact ,7.33E+06,qPCR,bacteria,8.5,,,,,,,,,,,,,,,,water,water,granite,,CR18,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,145,130000,8.00E+03,DNA-stain,,direct,total,9,,,,,,,,,,,,,,,,water,water,granite,,CRG1.3,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,244,244000,4.80E+04,DNA-stain,,direct,total,8.5,,,,,,,,,,,,,,,,water,water,granite,,CRG1.6,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,307,177000,4.90E+04,DNA-stain,,direct,total,8.6,,,,,,,,,,,,,,,,water,water,granite,,CRG1.8,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,532,478000,1.56E+05,DNA-stain,,direct,total,9.1,,,,,,,,,,,,,,,,water,water,granite,,CRG-1.14,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,72,368000,3.40E+04,DNA-stain,,direct,total,23,,,,,,,,,,,,,,,,water,water,granite,,CRG2.2,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,126,114000,5.20E+04,DNA-stain,,direct,total,17.4,,,,,,,,,,,,,,,,water,water,granite,,CRG2.4,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,604,1100000,1.71E+05,DNA-stain,,direct,total,18.4,,,,,,,,,,,,,,,,water,water,granite,,CRG4A.9,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,96,55000,2.00E+03,DNA-stain,,direct,total,9.3,,,,,,,,,,,,,,,,water,water,granite,,CR9.2,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,279,52000,3.00E+03,DNA-stain,,direct,total,9.1,,,,,,,,,,,,,,,,water,water,granite,,CR9.5,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,672,67000,1.00E+04,DNA-stain,,direct,total,8.5,,,,,,,,,,,,,,,,water,water,granite,,CR9.12,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,2016,46,3,6,-77,-24,-1,46.0517,-77.4003,,,5,194000,3.40E+04,DNA-stain,,direct,total,8.5,,,,,,,,,,,,,,,,water,water,granite,,CR18,Archean,Beaton et al. 2016,,shallow >=100 mm/a,shallow,high,H1,Craton
1,1962,46,3,,36,35,,46.05,36.5833,,,0.5,70000000,,,,,,,,,,,"1,000",,1500,,,,,,,,,core,core,clay,,sediments in Sea of Azov,Pleistocene/Pliocene,"Messineva 1962 in Kuznetsov, 1962",,major 2-20 mm/a,major,low,Y2,Extended_Crust
1,1962,46,3,,36,35,,46.05,36.5833,,,2.9,370000000,,,,,,,,,,,"1,000",,7000,,,,,,,,,core,core,clay,,sediments in Sea of Azov,Pleistocene/Pliocene,"Messineva 1962 in Kuznetsov, 1962",,major 2-20 mm/a,major,low,Y2,Extended_Crust
1,1962,46,3,,36,35,,46.05,36.5833,,,3.78,310000000,,,,,,,,,,,"6,000",,7000,,,,,,,,,core,core,clay,,sediments in Sea of Azov,Pleistocene/Pliocene,"Messineva 1962 in Kuznetsov, 1962",,major 2-20 mm/a,major,low,Y2,Extended_Crust
